date,year,month,day,hour,d1,d2
2014-11-01,2014,11,1,17,17,20
2014-11-01,2014,11,1,18,19,37
2014-11-01,2014,11,1,19,5,19
2014-11-01,2014,11,1,20,20,12
2014-11-01,2014,11,1,21,1,15
2014-11-01,2014,11,1,22,1,16
2014-11-01,2014,11,1,23,4,1
2014-11-01,2014,11,1,24,22,36
2014-11-02,2014,11,2,0,1,5
2014-11-02,2014,11,2,1,2,0
2014-11-02,2014,11,2,2,0,0
2014-11-02,2014,11,2,3,0,0
2014-11-02,2014,11,2,4,0,1
2014-11-02,2014,11,2,5,5,1
2014-11-02,2014,11,2,6,6,12
2014-11-02,2014,11,2,7,14,9
2014-11-02,2014,11,2,8,22,4
2014-11-02,2014,11,2,9,16,15
2014-11-02,2014,11,2,10,17,17
2014-11-02,2014,11,2,11,30,23
2014-11-02,2014,11,2,13,13,20
2014-11-02,2014,11,2,14,17,10
2014-11-02,2014,11,2,15,32,19
2014-11-02,2014,11,2,16,17,19
2014-11-02,2014,11,2,17,22,17
2014-11-02,2014,11,2,18,30,17
2014-11-02,2014,11,2,19,13,12
2014-11-02,2014,11,2,20,35,7
2014-11-02,2014,11,2,21,8,10
2014-11-02,2014,11,2,22,7,7
2014-11-02,2014,11,2,23,3,6
2014-11-02,2014,11,2,24,26,24
2014-11-03,2014,11,3,0,0,0
2014-11-03,2014,11,3,1,2,0
2014-11-03,2014,11,3,2,0,2
2014-11-03,2014,11,3,3,0,0
2014-11-03,2014,11,3,4,0,0
2014-11-03,2014,11,3,5,6,3
2014-11-03,2014,11,3,6,2,18
2014-11-03,2014,11,3,7,16,28
2014-11-03,2014,11,3,8,22,11
2014-11-03,2014,11,3,9,15,30
2014-11-03,2014,11,3,10,6,17
2014-11-03,2014,11,3,11,20,16
2014-11-03,2014,11,3,13,25,20
2014-11-03,2014,11,3,14,17,15
2014-11-03,2014,11,3,15,12,24
2014-11-03,2014,11,3,16,20,23
2014-11-03,2014,11,3,17,20,14
2014-11-03,2014,11,3,18,17,30
2014-11-03,2014,11,3,19,14,24
2014-11-03,2014,11,3,20,7,13
2014-11-03,2014,11,3,21,8,13
2014-11-03,2014,11,3,22,6,5
2014-11-03,2014,11,3,23,0,3
2014-11-03,2014,11,3,24,21,19
2014-11-04,2014,11,4,0,2,1
2014-11-04,2014,11,4,1,2,0
2014-11-04,2014,11,4,2,2,0
2014-11-04,2014,11,4,3,0,0
2014-11-04,2014,11,4,4,0,0
2014-11-04,2014,11,4,5,1,4
2014-11-04,2014,11,4,6,2,0
2014-11-04,2014,11,4,7,7,17
2014-11-04,2014,11,4,8,18,22
2014-11-04,2014,11,4,9,15,45
2014-11-04,2014,11,4,10,15,21
2014-11-04,2014,11,4,11,20,15
2014-11-04,2014,11,4,13,8,11
2014-11-04,2014,11,4,14,15,30
2014-11-04,2014,11,4,15,13,22
2014-11-04,2014,11,4,16,20,22
2014-11-04,2014,11,4,17,25,30
2014-11-04,2014,11,4,18,27,37
2014-11-04,2014,11,4,19,18,17
2014-11-04,2014,11,4,20,11,19
2014-11-04,2014,11,4,21,2,10
2014-11-04,2014,11,4,22,5,9
2014-11-04,2014,11,4,23,3,12
2014-11-04,2014,11,4,24,15,26
2014-11-05,2014,11,5,0,1,3
2014-11-05,2014,11,5,1,2,4
2014-11-05,2014,11,5,2,0,2
2014-11-05,2014,11,5,3,0,2
2014-11-05,2014,11,5,4,0,0
2014-11-05,2014,11,5,5,1,0
2014-11-05,2014,11,5,6,0,2
2014-11-05,2014,11,5,7,2,0
2014-11-05,2014,11,5,8,0,1
2014-11-05,2014,11,5,9,10,5
2014-11-05,2014,11,5,10,15,30
2014-11-05,2014,11,5,11,16,28
2014-11-05,2014,11,5,13,24,21
2014-11-05,2014,11,5,14,29,41
2014-11-05,2014,11,5,15,16,39
2014-11-05,2014,11,5,16,9,19
2014-11-05,2014,11,5,17,18,20
2014-11-05,2014,11,5,18,7,14
2014-11-05,2014,11,5,19,8,10
2014-11-05,2014,11,5,20,3,12
2014-11-05,2014,11,5,21,4,6
2014-11-05,2014,11,5,22,2,10
2014-11-05,2014,11,5,23,0,5
2014-11-05,2014,11,5,24,27,22
2014-11-06,2014,11,6,0,3,2
2014-11-06,2014,11,6,1,0,1
2014-11-06,2014,11,6,2,0,0
2014-11-06,2014,11,6,3,0,0
2014-11-06,2014,11,6,4,0,0
2014-11-06,2014,11,6,5,0,2
2014-11-06,2014,11,6,6,2,8
2014-11-06,2014,11,6,7,7,27
2014-11-06,2014,11,6,8,9,24
2014-11-06,2014,11,6,9,9,12
2014-11-06,2014,11,6,10,13,14
2014-11-06,2014,11,6,11,7,32
2014-11-06,2014,11,6,13,21,27
2014-11-06,2014,11,6,14,34,21
2014-11-06,2014,11,6,15,21,34
2014-11-06,2014,11,6,16,8,48
2014-11-06,2014,11,6,17,19,37
2014-11-06,2014,11,6,18,23,31
2014-11-06,2014,11,6,19,21,30
2014-11-06,2014,11,6,20,8,12
2014-11-06,2014,11,6,21,6,17
2014-11-06,2014,11,6,22,1,5
2014-11-06,2014,11,6,23,1,0
2014-11-06,2014,11,6,24,12,30
2014-11-07,2014,11,7,0,3,6
2014-11-07,2014,11,7,1,1,4
2014-11-07,2014,11,7,2,0,2
2014-11-07,2014,11,7,3,0,0
2014-11-07,2014,11,7,4,0,0
2014-11-07,2014,11,7,5,1,0
2014-11-07,2014,11,7,6,4,5
2014-11-07,2014,11,7,7,7,18
2014-11-07,2014,11,7,8,18,13
2014-11-07,2014,11,7,9,22,20
2014-11-07,2014,11,7,10,8,41
2014-11-07,2014,11,7,11,25,31
2014-11-07,2014,11,7,13,18,26
2014-11-07,2014,11,7,14,13,39
2014-11-07,2014,11,7,15,16,21
2014-11-07,2014,11,7,16,12,35
2014-11-07,2014,11,7,17,22,31
2014-11-07,2014,11,7,18,9,40
2014-11-07,2014,11,7,19,17,22
2014-11-07,2014,11,7,20,14,31
2014-11-07,2014,11,7,21,3,21
2014-11-07,2014,11,7,22,1,12
2014-11-07,2014,11,7,23,5,22
2014-11-07,2014,11,7,24,12,32
2014-11-08,2014,11,8,0,1,0
2014-11-08,2014,11,8,1,2,0
2014-11-08,2014,11,8,2,0,0
2014-11-08,2014,11,8,3,0,0
2014-11-08,2014,11,8,4,0,0
2014-11-08,2014,11,8,5,0,0
2014-11-08,2014,11,8,6,2,8
2014-11-08,2014,11,8,7,7,21
2014-11-08,2014,11,8,8,17,33
2014-11-08,2014,11,8,9,14,11
2014-11-08,2014,11,8,10,16,22
2014-11-08,2014,11,8,11,10,20
2014-11-08,2014,11,8,13,17,24
2014-11-08,2014,11,8,14,14,29
2014-11-08,2014,11,8,15,8,24
2014-11-08,2014,11,8,16,10,33
2014-11-08,2014,11,8,17,28,38
2014-11-08,2014,11,8,18,27,19
2014-11-08,2014,11,8,19,14,17
2014-11-08,2014,11,8,20,4,15
2014-11-08,2014,11,8,21,3,13
2014-11-08,2014,11,8,22,0,4
2014-11-08,2014,11,8,23,2,0
2014-11-08,2014,11,8,24,21,31
2014-11-09,2014,11,9,0,0,0
2014-11-09,2014,11,9,1,0,0
2014-11-09,2014,11,9,2,0,0
2014-11-09,2014,11,9,3,0,0
2014-11-09,2014,11,9,4,1,2
2014-11-09,2014,11,9,5,0,8
2014-11-09,2014,11,9,6,4,16
2014-11-09,2014,11,9,7,11,25
2014-11-09,2014,11,9,8,11,16
2014-11-09,2014,11,9,9,12,33
2014-11-09,2014,11,9,10,6,26
2014-11-09,2014,11,9,11,10,24
2014-11-09,2014,11,9,13,5,44
2014-11-09,2014,11,9,14,14,31
2014-11-09,2014,11,9,15,17,35
2014-11-09,2014,11,9,16,18,29
2014-11-09,2014,11,9,17,16,46
2014-11-09,2014,11,9,18,16,32
2014-11-09,2014,11,9,19,20,29
2014-11-09,2014,11,9,20,13,23
2014-11-09,2014,11,9,21,3,10
2014-11-09,2014,11,9,22,0,6
2014-11-09,2014,11,9,23,1,4
2014-11-09,2014,11,9,24,14,30
2014-11-10,2014,11,10,0,2,5
2014-11-10,2014,11,10,1,1,0
2014-11-10,2014,11,10,2,0,4
2014-11-10,2014,11,10,3,1,0
2014-11-10,2014,11,10,4,0,3
2014-11-10,2014,11,10,5,0,3
2014-11-10,2014,11,10,6,0,5
2014-11-10,2014,11,10,7,1,7
2014-11-10,2014,11,10,8,3,13
2014-11-10,2014,11,10,9,15,28
2014-11-10,2014,11,10,10,18,32
2014-11-10,2014,11,10,11,24,43
2014-11-10,2014,11,10,13,17,38
2014-11-10,2014,11,10,14,17,53
2014-11-10,2014,11,10,15,17,37
2014-11-10,2014,11,10,16,3,24
2014-11-10,2014,11,10,17,13,42
2014-11-10,2014,11,10,18,14,40
2014-11-10,2014,11,10,19,12,27
2014-11-10,2014,11,10,20,6,14
2014-11-10,2014,11,10,21,11,12
2014-11-10,2014,11,10,22,5,11
2014-11-10,2014,11,10,23,3,15
2014-11-10,2014,11,10,24,19,42
2014-11-11,2014,11,11,0,1,0
2014-11-11,2014,11,11,1,0,1
2014-11-11,2014,11,11,2,0,0
2014-11-11,2014,11,11,3,0,0
2014-11-11,2014,11,11,4,0,0
2014-11-11,2014,11,11,5,0,0
2014-11-11,2014,11,11,6,2,19
2014-11-11,2014,11,11,7,1,15
2014-11-11,2014,11,11,8,5,29
2014-11-11,2014,11,11,9,4,23
2014-11-11,2014,11,11,10,7,23
2014-11-11,2014,11,11,11,20,37
2014-11-11,2014,11,11,13,8,37
2014-11-11,2014,11,11,14,5,25
2014-11-11,2014,11,11,15,10,24
2014-11-11,2014,11,11,16,9,35
2014-11-11,2014,11,11,17,11,31
2014-11-11,2014,11,11,18,4,21
2014-11-11,2014,11,11,19,6,22
2014-11-11,2014,11,11,20,1,12
2014-11-11,2014,11,11,21,0,11
2014-11-11,2014,11,11,22,1,11
2014-11-11,2014,11,11,23,1,0
2014-11-11,2014,11,11,24,11,41
2014-11-12,2014,11,12,0,1,0
2014-11-12,2014,11,12,1,0,4
2014-11-12,2014,11,12,2,0,0
2014-11-12,2014,11,12,3,0,0
2014-11-12,2014,11,12,4,0,5
2014-11-12,2014,11,12,5,1,3
2014-11-12,2014,11,12,6,0,20
2014-11-12,2014,11,12,7,0,29
2014-11-12,2014,11,12,8,4,25
2014-11-12,2014,11,12,9,9,28
2014-11-12,2014,11,12,10,13,26
2014-11-12,2014,11,12,11,11,26
2014-11-12,2014,11,12,13,14,26
2014-11-12,2014,11,12,14,9,25
2014-11-12,2014,11,12,15,4,23
2014-11-12,2014,11,12,16,10,41
2014-11-12,2014,11,12,17,18,48
2014-11-12,2014,11,12,18,16,37
2014-11-12,2014,11,12,19,20,17
2014-11-12,2014,11,12,20,15,20
2014-11-12,2014,11,12,21,1,10
2014-11-12,2014,11,12,22,4,5
2014-11-12,2014,11,12,23,7,4
2014-11-12,2014,11,12,24,9,31
2014-12-01,2014,12,1,0,0,6
2014-12-01,2014,12,1,1,1,2
2014-12-01,2014,12,1,2,2,2
2014-12-01,2014,12,1,3,3,0
2014-12-01,2014,12,1,4,0,0
2014-12-01,2014,12,1,5,0,2
2014-12-01,2014,12,1,6,0,4
2014-12-01,2014,12,1,7,0,8
2014-12-01,2014,12,1,8,2,4
2014-12-01,2014,12,1,9,4,4
2014-12-01,2014,12,1,10,9,10
2014-12-01,2014,12,1,11,11,17
2014-12-01,2014,12,1,13,30,42
2014-12-01,2014,12,1,14,48,30
2014-12-01,2014,12,1,15,19,19
2014-12-01,2014,12,1,16,7,31
2014-12-01,2014,12,1,17,15,24
2014-12-01,2014,12,1,18,16,20
2014-12-01,2014,12,1,19,6,8
2014-12-01,2014,12,1,20,4,7
2014-12-01,2014,12,1,21,4,2
2014-12-01,2014,12,1,22,2,5
2014-12-01,2014,12,1,23,1,6
2014-12-01,2014,12,1,24,37,29
2014-12-02,2014,12,2,0,2,2
2014-12-02,2014,12,2,1,4,0
2014-12-02,2014,12,2,2,2,0
2014-12-02,2014,12,2,3,2,0
2014-12-02,2014,12,2,4,0,0
2014-12-02,2014,12,2,5,2,2
2014-12-02,2014,12,2,6,10,5
2014-12-02,2014,12,2,7,11,9
2014-12-02,2014,12,2,8,22,25
2014-12-02,2014,12,2,9,18,23
2014-12-02,2014,12,2,10,17,3
2014-12-02,2014,12,2,11,23,13
2014-12-02,2014,12,2,13,23,10
2014-12-02,2014,12,2,14,16,23
2014-12-02,2014,12,2,15,14,22
2014-12-02,2014,12,2,16,13,31
2014-12-02,2014,12,2,17,26,13
2014-12-02,2014,12,2,18,21,20
2014-12-02,2014,12,2,19,13,19
2014-12-02,2014,12,2,20,3,11
2014-12-02,2014,12,2,21,8,11
2014-12-02,2014,12,2,22,3,7
2014-12-02,2014,12,2,23,1,2
2014-12-02,2014,12,2,24,29,9
2014-12-03,2014,12,3,0,0,3
2014-12-03,2014,12,3,1,2,0
2014-12-03,2014,12,3,2,1,0
2014-12-03,2014,12,3,3,0,0
2014-12-03,2014,12,3,4,0,0
2014-12-03,2014,12,3,5,0,4
2014-12-03,2014,12,3,6,3,11
2014-12-03,2014,12,3,7,7,30
2014-12-03,2014,12,3,8,9,9
2014-12-03,2014,12,3,9,17,26
2014-12-03,2014,12,3,10,17,16
2014-12-03,2014,12,3,11,26,21
2014-12-03,2014,12,3,13,18,26
2014-12-03,2014,12,3,14,25,23
2014-12-03,2014,12,3,15,16,16
2014-12-03,2014,12,3,16,18,17
2014-12-03,2014,12,3,17,33,36
2014-12-03,2014,12,3,18,28,12
2014-12-03,2014,12,3,19,19,13
2014-12-03,2014,12,3,20,7,9
2014-12-03,2014,12,3,21,5,16
2014-12-03,2014,12,3,22,3,6
2014-12-03,2014,12,3,23,0,6
2014-12-03,2014,12,3,24,21,29
2014-12-04,2014,12,4,0,0,0
2014-12-04,2014,12,4,1,0,2
2014-12-04,2014,12,4,2,2,0
2014-12-04,2014,12,4,3,1,2
2014-12-04,2014,12,4,4,0,0
2014-12-04,2014,12,4,5,0,1
2014-12-04,2014,12,4,6,2,3
2014-12-04,2014,12,4,7,6,7
2014-12-04,2014,12,4,8,10,15
2014-12-04,2014,12,4,9,22,17
2014-12-04,2014,12,4,10,19,20
2014-12-04,2014,12,4,11,37,43
2014-12-04,2014,12,4,13,41,27
2014-12-04,2014,12,4,14,19,19
2014-12-04,2014,12,4,15,27,29
2014-12-04,2014,12,4,16,31,23
2014-12-04,2014,12,4,17,29,31
2014-12-04,2014,12,4,18,21,38
2014-12-04,2014,12,4,19,19,30
2014-12-04,2014,12,4,20,7,18
2014-12-04,2014,12,4,21,6,8
2014-12-04,2014,12,4,22,9,6
2014-12-04,2014,12,4,23,3,5
2014-12-04,2014,12,4,24,35,52
2014-12-05,2014,12,5,0,2,2
2014-12-05,2014,12,5,1,0,2
2014-12-05,2014,12,5,2,0,0
2014-12-05,2014,12,5,3,0,0
2014-12-05,2014,12,5,4,0,4
2014-12-05,2014,12,5,5,2,5
2014-12-05,2014,12,5,6,4,5
2014-12-05,2014,12,5,7,1,8
2014-12-05,2014,12,5,8,13,16
2014-12-05,2014,12,5,9,7,16
2014-12-05,2014,12,5,10,9,18
2014-12-05,2014,12,5,11,8,16
2014-12-05,2014,12,5,13,20,23
2014-12-05,2014,12,5,14,12,14
2014-12-05,2014,12,5,15,13,25
2014-12-05,2014,12,5,16,19,19
2014-12-05,2014,12,5,17,17,32
2014-12-05,2014,12,5,18,16,30
2014-12-05,2014,12,5,19,6,15
2014-12-05,2014,12,5,20,7,17
2014-12-05,2014,12,5,21,3,13
2014-12-05,2014,12,5,22,2,6
2014-12-05,2014,12,5,23,1,3
2014-12-05,2014,12,5,24,11,17
2014-12-06,2014,12,6,0,0,1
2014-12-06,2014,12,6,1,0,0
2014-12-06,2014,12,6,2,0,0
2014-12-06,2014,12,6,3,1,2
2014-12-06,2014,12,6,4,0,4
2014-12-06,2014,12,6,5,3,1
2014-12-06,2014,12,6,6,7,12
2014-12-06,2014,12,6,7,15,20
2014-12-06,2014,12,6,8,10,12
2014-12-06,2014,12,6,9,19,27
2014-12-06,2014,12,6,10,15,21
2014-12-06,2014,12,6,11,19,20
2014-12-06,2014,12,6,13,18,20
2014-12-06,2014,12,6,14,7,16
2014-12-06,2014,12,6,15,12,17
2014-12-06,2014,12,6,16,11,27
2014-12-06,2014,12,6,17,15,26
2014-12-06,2014,12,6,18,23,24
2014-12-06,2014,12,6,19,9,14
2014-12-06,2014,12,6,20,14,23
2014-12-06,2014,12,6,21,3,8
2014-12-06,2014,12,6,22,1,5
2014-12-06,2014,12,6,23,0,10
2014-12-06,2014,12,6,24,13,27
2014-12-07,2014,12,7,0,5,30
2014-12-07,2014,12,7,1,1,26
2014-12-07,2014,12,7,2,5,21
2014-12-07,2014,12,7,3,2,2
2014-12-07,2014,12,7,4,0,4
2014-12-07,2014,12,7,5,2,6
2014-12-07,2014,12,7,6,16,12
2014-12-07,2014,12,7,7,54,33
2014-12-07,2014,12,7,8,77,78
2014-12-07,2014,12,7,9,122,93
2014-12-07,2014,12,7,10,38,65
2014-12-07,2014,12,7,11,36,45
2014-12-07,2014,12,7,13,34,46
2014-12-07,2014,12,7,14,34,54
2014-12-07,2014,12,7,15,36,52
2014-12-07,2014,12,7,16,18,50
2014-12-07,2014,12,7,17,28,32
2014-12-07,2014,12,7,18,14,41
2014-12-07,2014,12,7,19,22,29
2014-12-07,2014,12,7,20,14,28
2014-12-07,2014,12,7,21,27,43
2014-12-07,2014,12,7,22,39,40
2014-12-07,2014,12,7,23,33,25
2014-12-07,2014,12,7,24,44,50
2014-12-08,2014,12,8,0,0,2
2014-12-08,2014,12,8,1,1,1
2014-12-08,2014,12,8,2,0,1
2014-12-08,2014,12,8,3,0,0
2014-12-08,2014,12,8,4,1,4
2014-12-08,2014,12,8,5,2,6
2014-12-08,2014,12,8,6,3,13
2014-12-08,2014,12,8,7,5,15
2014-12-08,2014,12,8,8,3,18
2014-12-08,2014,12,8,9,12,28
2014-12-08,2014,12,8,10,19,18
2014-12-08,2014,12,8,11,10,25
2014-12-08,2014,12,8,13,13,23
2014-12-08,2014,12,8,14,13,26
2014-12-08,2014,12,8,15,18,27
2014-12-08,2014,12,8,16,26,37
2014-12-08,2014,12,8,17,24,27
2014-12-08,2014,12,8,18,42,36
2014-12-08,2014,12,8,19,12,22
2014-12-08,2014,12,8,20,7,26
2014-12-08,2014,12,8,21,3,17
2014-12-08,2014,12,8,22,3,2
2014-12-08,2014,12,8,23,1,2
2014-12-08,2014,12,8,24,15,31
2014-12-09,2014,12,9,0,1,1
2014-12-09,2014,12,9,1,0,0
2014-12-09,2014,12,9,2,0,0
2014-12-09,2014,12,9,3,0,0
2014-12-09,2014,12,9,4,0,0
2014-12-09,2014,12,9,5,1,3
2014-12-09,2014,12,9,6,1,2
2014-12-09,2014,12,9,7,6,14
2014-12-09,2014,12,9,8,11,21
2014-12-09,2014,12,9,9,9,29
2014-12-09,2014,12,9,10,32,19
2014-12-09,2014,12,9,11,9,23
2014-12-09,2014,12,9,13,16,21
2014-12-09,2014,12,9,14,8,58
2014-12-09,2014,12,9,15,20,25
2014-12-09,2014,12,9,16,17,35
2014-12-09,2014,12,9,17,19,30
2014-12-09,2014,12,9,18,12,33
2014-12-09,2014,12,9,19,14,18
2014-12-09,2014,12,9,20,11,16
2014-12-09,2014,12,9,21,3,17
2014-12-09,2014,12,9,22,2,12
2014-12-09,2014,12,9,23,3,6
2014-12-09,2014,12,9,24,14,25
2014-12-10,2014,12,10,0,0,9
2014-12-10,2014,12,10,1,0,10
2014-12-10,2014,12,10,2,0,4
2014-12-10,2014,12,10,3,0,0
2014-12-10,2014,12,10,4,0,0
2014-12-10,2014,12,10,5,0,0
2014-12-10,2014,12,10,6,0,5
2014-12-10,2014,12,10,7,1,3
2014-12-10,2014,12,10,8,6,9
2014-12-10,2014,12,10,9,9,17
2014-12-10,2014,12,10,10,17,26
2014-12-10,2014,12,10,11,12,49
2014-12-10,2014,12,10,13,12,41
2014-12-10,2014,12,10,14,12,32
2014-12-10,2014,12,10,15,10,28
2014-12-10,2014,12,10,16,5,28
2014-12-10,2014,12,10,17,14,26
2014-12-10,2014,12,10,18,6,21
2014-12-10,2014,12,10,19,3,19
2014-12-10,2014,12,10,20,3,14
2014-12-10,2014,12,10,21,5,7
2014-12-10,2014,12,10,22,3,6
2014-12-10,2014,12,10,23,0,2
2014-12-10,2014,12,10,24,15,50
2014-12-11,2014,12,11,0,1,0
2014-12-11,2014,12,11,1,0,0
2014-12-11,2014,12,11,2,0,0
2014-12-11,2014,12,11,3,0,2
2014-12-11,2014,12,11,4,0,0
2014-12-11,2014,12,11,5,0,0
2014-12-11,2014,12,11,6,3,13
2014-12-11,2014,12,11,7,1,16
2014-12-11,2014,12,11,8,9,35
2014-12-11,2014,12,11,9,8,21
2014-12-11,2014,12,11,10,13,32
2014-12-11,2014,12,11,11,8,28
2014-12-11,2014,12,11,13,10,17
2014-12-11,2014,12,11,14,8,31
2014-12-11,2014,12,11,15,10,29
2014-12-11,2014,12,11,16,4,35
2014-12-11,2014,12,11,17,8,22
2014-12-11,2014,12,11,18,18,14
2014-12-11,2014,12,11,19,14,30
2014-12-11,2014,12,11,20,5,23
2014-12-11,2014,12,11,21,1,10
2014-12-11,2014,12,11,22,0,3
2014-12-11,2014,12,11,23,0,0
2014-12-11,2014,12,11,24,3,21
2014-12-12,2014,12,12,0,1,4
2014-12-12,2014,12,12,1,0,0
2014-12-12,2014,12,12,2,0,0
2014-12-12,2014,12,12,3,0,4
2014-12-12,2014,12,12,4,3,0
2014-12-12,2014,12,12,5,0,1
2014-12-12,2014,12,12,6,2,18
2014-12-12,2014,12,12,7,11,48
2014-12-12,2014,12,12,8,8,31
2014-12-12,2014,12,12,9,17,36
2014-12-12,2014,12,12,10,9,21
2014-12-12,2014,12,12,11,12,39
2014-12-12,2014,12,12,13,11,35
2014-12-12,2014,12,12,14,7,5
2014-12-12,2014,12,12,15,11,39
2014-12-12,2014,12,12,16,7,49
2014-12-12,2014,12,12,17,20,31
2014-12-12,2014,12,12,18,15,23
2014-12-12,2014,12,12,19,12,33
2014-12-12,2014,12,12,20,6,16
2014-12-12,2014,12,12,21,4,21
2014-12-12,2014,12,12,22,3,16
2014-12-12,2014,12,12,23,0,21
2014-12-12,2014,12,12,24,11,32
2015-01-01,2015,1,1,0,0,0
2015-01-01,2015,1,1,1,0,0
2015-01-01,2015,1,1,2,0,0
2015-01-01,2015,1,1,3,0,0
2015-01-01,2015,1,1,4,0,0
2015-01-01,2015,1,1,5,0,0
2015-01-01,2015,1,1,6,0,0
2015-01-01,2015,1,1,7,0,0
2015-01-01,2015,1,1,8,0,0
2015-01-01,2015,1,1,9,0,0
2015-01-01,2015,1,1,10,0,0
2015-01-01,2015,1,1,11,0,0
2015-01-01,2015,1,1,13,0,9
2015-01-01,2015,1,1,14,0,16
2015-01-01,2015,1,1,15,1,22
2015-01-01,2015,1,1,16,0,16
2015-01-01,2015,1,1,17,0,18
2015-01-01,2015,1,1,18,0,2
2015-01-01,2015,1,1,19,0,0
2015-01-01,2015,1,1,20,0,0
2015-01-01,2015,1,1,21,0,0
2015-01-01,2015,1,1,22,0,0
2015-01-01,2015,1,1,23,0,0
2015-01-01,2015,1,1,24,0,0
2015-01-02,2015,1,2,0,0,4
2015-01-02,2015,1,2,1,0,8
2015-01-02,2015,1,2,2,0,2
2015-01-02,2015,1,2,3,0,1
2015-01-02,2015,1,2,4,0,1
2015-01-02,2015,1,2,5,0,1
2015-01-02,2015,1,2,6,0,7
2015-01-02,2015,1,2,7,0,5
2015-01-02,2015,1,2,8,0,10
2015-01-02,2015,1,2,9,0,18
2015-01-02,2015,1,2,10,0,22
2015-01-02,2015,1,2,11,1,34
2015-01-02,2015,1,2,13,1,33
2015-01-02,2015,1,2,14,1,48
2015-01-02,2015,1,2,15,1,32
2015-01-02,2015,1,2,16,0,11
2015-01-02,2015,1,2,17,0,6
2015-01-02,2015,1,2,18,0,5
2015-01-02,2015,1,2,19,0,28
2015-01-02,2015,1,2,20,0,25
2015-01-02,2015,1,2,21,0,7
2015-01-02,2015,1,2,22,0,4
2015-01-02,2015,1,2,23,0,1
2015-01-02,2015,1,2,24,1,42
2015-01-03,2015,1,3,0,1,0
2015-01-03,2015,1,3,1,0,0
2015-01-03,2015,1,3,2,0,0
2015-01-03,2015,1,3,3,0,0
2015-01-03,2015,1,3,4,0,0
2015-01-03,2015,1,3,5,0,0
2015-01-03,2015,1,3,6,0,0
2015-01-03,2015,1,3,7,0,2
2015-01-03,2015,1,3,8,2,3
2015-01-03,2015,1,3,9,3,1
2015-01-03,2015,1,3,10,5,5
2015-01-03,2015,1,3,11,12,3
2015-01-03,2015,1,3,13,17,10
2015-01-03,2015,1,3,14,5,10
2015-01-03,2015,1,3,15,7,8
2015-01-03,2015,1,3,16,10,17
2015-01-03,2015,1,3,17,3,6
2015-01-03,2015,1,3,18,5,4
2015-01-03,2015,1,3,19,0,1
2015-01-03,2015,1,3,20,1,3
2015-01-03,2015,1,3,21,0,1
2015-01-03,2015,1,3,22,0,2
2015-01-03,2015,1,3,23,1,0
2015-01-03,2015,1,3,24,9,18
2015-01-04,2015,1,4,0,0,5
2015-01-04,2015,1,4,1,0,0
2015-01-04,2015,1,4,2,0,0
2015-01-04,2015,1,4,3,0,0
2015-01-04,2015,1,4,4,1,0
2015-01-04,2015,1,4,5,1,0
2015-01-04,2015,1,4,6,0,0
2015-01-04,2015,1,4,7,3,6
2015-01-04,2015,1,4,8,4,4
2015-01-04,2015,1,4,9,6,3
2015-01-04,2015,1,4,10,3,4
2015-01-04,2015,1,4,11,2,2
2015-01-04,2015,1,4,13,4,6
2015-01-04,2015,1,4,14,4,3
2015-01-04,2015,1,4,15,2,4
2015-01-04,2015,1,4,16,3,3
2015-01-04,2015,1,4,17,7,11
2015-01-04,2015,1,4,18,9,4
2015-01-04,2015,1,4,19,1,4
2015-01-04,2015,1,4,20,1,1
2015-01-04,2015,1,4,21,1,0
2015-01-04,2015,1,4,22,3,1
2015-01-04,2015,1,4,23,0,1
2015-01-04,2015,1,4,24,6,4
2015-01-05,2015,1,5,0,1,1
2015-01-05,2015,1,5,1,1,0
2015-01-05,2015,1,5,2,0,0
2015-01-05,2015,1,5,3,1,0
2015-01-05,2015,1,5,4,0,0
2015-01-05,2015,1,5,5,0,0
2015-01-05,2015,1,5,6,2,1
2015-01-05,2015,1,5,7,3,9
2015-01-05,2015,1,5,8,7,4
2015-01-05,2015,1,5,9,3,8
2015-01-05,2015,1,5,10,6,3
2015-01-05,2015,1,5,11,5,2
2015-01-05,2015,1,5,13,2,5
2015-01-05,2015,1,5,14,6,5
2015-01-05,2015,1,5,15,16,6
2015-01-05,2015,1,5,16,9,21
2015-01-05,2015,1,5,17,12,9
2015-01-05,2015,1,5,18,4,6
2015-01-05,2015,1,5,19,4,7
2015-01-05,2015,1,5,20,7,1
2015-01-05,2015,1,5,21,1,3
2015-01-05,2015,1,5,22,1,2
2015-01-05,2015,1,5,23,0,2
2015-01-05,2015,1,5,24,4,4
2015-01-06,2015,1,6,0,0,0
2015-01-06,2015,1,6,1,2,0
2015-01-06,2015,1,6,2,0,0
2015-01-06,2015,1,6,3,0,0
2015-01-06,2015,1,6,4,0,0
2015-01-06,2015,1,6,5,1,0
2015-01-06,2015,1,6,6,1,1
2015-01-06,2015,1,6,7,3,2
2015-01-06,2015,1,6,8,8,1
2015-01-06,2015,1,6,9,3,5
2015-01-06,2015,1,6,10,3,1
2015-01-06,2015,1,6,11,0,1
2015-01-06,2015,1,6,13,2,5
2015-01-06,2015,1,6,14,2,6
2015-01-06,2015,1,6,15,5,3
2015-01-06,2015,1,6,16,0,5
2015-01-06,2015,1,6,17,3,3
2015-01-06,2015,1,6,18,6,7
2015-01-06,2015,1,6,19,5,4
